email_ids	start_index	end_index	label
062-061645-EM	68	106	0
055-037316-EM	134	200	0
051-006546-EM	17	49	0
037-003209-EM	34	116	0
179-000489-EM	454	587	0
055-010981-EM	826	921	0
057-009212-EM	295	493	0
055-018482-EM	13	62	0
029-000803-EM	158	183	0
046-001856-EM	36	82	0
032-001721-EM	1151	1219	0
076-001831-EM	44	224	0
059-003532-EM	692	724	0
057-000662-EM	883	964	0
062-058511-EM	388	519	0
080-005749-EM	95	275	1
084-003866-EM	220	321	0
004-000632-EM	527	614	0
055-030080-EM	570	631	1
038-000968-EM	654	773	0
008-009324-EM	32	67	0
037-006005-EM	73	246	0
084-009615-EM	338	454	0
080-005105-EM	774	847	0
055-024294-EM	0	199	0
051-005237-EM	111	177	0
059-005767-EM	56	203	0
062-063238-EM	53	119	0
055-015088-EM	361	463	1
084-004428-EM	129	223	0
080-002116-EM	183	329	0
055-020803-EM	152	184	1
049-003307-EM	186	290	0
055-012963-EM	33	42	1
007-000966-EM	167	183	0
011-000377-EM	103	120	0
024-008088-EM	317	415	0
049-001527-EM	127	254	0
019-000817-EM	391	461	0
196-006448-EM	622	698	0
059-000677-EM	527	599	0
049-001426-EM	277	347	0
055-027017-EM	2	650	0
069-001994-EM	104	130	0
055-026426-EM	99	129	0
040-008577-EM	765	874	0
040-000675-EM	195	316	0
065-000053-EM	296	388	0
053-006067-EM	29	105	0
008-003811-EM	108	121	0
055-016044-EM	2	107	0
055-020377-EM	0	22	0
063-008351-EM	337	408	0
045-000310-EM	195	211	0
055-014500-EM	46	93	0
051-000084-EM	200	246	0
080-002318-EM	291	371	0
046-000290-EM	414	892	0
046-005109-EM	0	361	1
055-023932-EM	303	383	0
062-013497-EM	614	627	0
024-006187-EM	49	131	0
062-063880-EM	0	21	1
039-000132-EM	102	137	0
055-030568-EM	80	166	0
009-000499-EM	496	550	1
008-006036-EM	113	134	0
080-009526-EM	91	254	0
016-005381-EM	440	1285	0
062-057460-EM	99	165	0
061-002347-EM	145	176	0
055-028687-EM	371	464	0
008-006500-EM	53	355	0
008-003483-EM	453	527	0
046-005947-EM	708	832	0
022-001055-EM	232	274	0
055-026415-EM	113	226	0
008-011093-EM	173	198	0
032-003568-EM	1073	1194	0
057-015956-EM	2	39	1
008-007657-EM	657	672	0
053-006243-EM	187	292	1
080-011493-EM	32	52	0
029-000419-EM	291	366	1
057-001739-EM	58	157	0
038-001052-EM	135	289	0
053-000991-EM	2000	2050	0
055-022823-EM	641	653	0
026-000061-EM	1613	1836	0
081-000144-EM	1517	1534	0
162-000711-EM	1182	1252	0
008-003292-EM	9	88	1
062-061645-EM	110	213	0
040-005765-EM	49	97	0
063-019512-EM	145	238	0
065-001720-EM	309	514	0
055-013840-EM	167	301	0
037-005754-EM	115	227	0
076-000746-EM	642	740	0
216-005256-EM	1083	1534	0
055-029415-EM	23	49	0
019-000185-EM	97	179	0
049-002151-EM	43	157	0
046-004247-EM	246	406	0
007-009418-EM	662	719	0
048-002010-EM	337	397	0
063-011469-EM	241	287	0
084-003736-EM	1802	1838	0
084-007701-EM	398	420	0
080-000504-EM	330	465	0
055-007756-EM	267	360	0
055-033946-EM	217	337	0
062-060254-EM	412	536	0
008-005182-EM	30	74	0
063-012663-EM	541	586	0
063-012636-EM	239	311	0
208-000684-EM	913	928	1
008-005352-EM	63	82	1
059-001870-EM	971	1133	0
068-004922-EM	98	152	0
076-005542-EM	30	95	0
051-001259-EM	241	352	0
057-011570-EM	58	194	1
107-003048-EM	69	222	0
046-003083-EM	456	482	0
046-005331-EM	244	357	0
062-063265-EM	178	206	0
055-019918-EM	722	766	0
055-002930-EM	51	120	0
011-000079-EM	38	87	1
033-000008-EM	48	63	0
055-022478-EM	338	357	0
055-012163-EM	112	165	1
063-010309-EM	296	438	1
057-000691-EM	88	189	1
057-010061-EM	183	317	0
008-007871-EM	717	826	0
235-019245-EM	315	382	0
057-016191-EM	217	305	0
062-063698-EM	219	335	0
024-003352-EM	811	861	0
007-012109-EM	33	355	0
049-002774-EM	758	783	0
019-000652-EM	1339	1427	0
011-001716-EM	124	179	1
047-000523-EM	158	206	1
053-003285-EM	60	98	1
049-000197-EM	733	1018	0
055-019597-EM	0	186	0
057-002651-EM	1630	2295	0
061-000827-EM	7231	7258	1
081-000344-EM	1281	1508	0
037-007554-EM	169	368	0
080-005749-EM	279	376	1
007-000777-EM	234	289	0
211-001327-EM	488	541	0
049-000520-EM	4935	5062	0
037-001305-EM	518	574	0
038-000639-EM	2	280	0
057-000453-EM	198	236	0
096-004747-EM	396	503	0
027-000178-EM	786	913	0
055-034209-EM	29	90	0
055-013474-EM	104	223	0
055-034542-EM	78	172	0
049-001986-EM	20	78	0
055-029665-EM	192	230	0
055-029740-EM	143	247	0
065-000720-EM	1124	1139	0
080-009287-EM	65	107	0
063-011780-EM	263	334	0
007-001601-EM	35	71	0
057-016783-EM	12	112	0
235-019525-EM	692	805	0
049-002260-EM	117	180	0
005-001878-EM	340	414	0
062-015101-EM	99	196	0
103-002250-EM	155	165	1
062-061728-EM	30	151	1
189-003083-EM	737	787	0
024-000683-EM	497	559	0
055-015705-EM	793	1029	0
001-000713-EM	192	350	0
011-004406-EM	27	70	1
068-007900-EM	2	10	0
057-007772-EM	391	445	0
053-000602-EM	49	98	0
062-063833-EM	291	471	0
063-011780-EM	228	275	0
061-001916-EM	63	124	1
001-002837-EM	231	307	0
061-001146-EM	55	140	0
069-001739-EM	4687	4709	1
018-004581-EM	18	84	0
053-000335-EM	118	168	0
076-007370-EM	495	535	0
059-005258-EM	809	841	0
024-003297-EM	288	338	0
051-001651-EM	502	523	1
076-001435-EM	116	232	0
193-000937-EM	169	223	0
029-001201-EM	323	395	0
076-005542-EM	91	119	1
062-006290-EM	378	401	1
049-002451-EM	958	993	0
008-009317-EM	151	247	0
082-000524-EM	218	298	0
055-030895-EM	45	117	0
027-000234-EM	522	733	0
053-003890-EM	999	1024	0
008-015044-EM	265	317	1
007-011048-EM	289	331	0
076-001853-EM	495	2486	0
046-005586-EM	623	1168	0
053-000858-EM	659	797	0
063-001744-EM	164	233	0
062-064472-EM	254	386	0
076-004964-EM	2	147	0
057-005765-EM	8	61	0
049-001527-EM	378	495	0
062-063722-EM	265	305	0
055-025919-EM	163	278	0
057-001799-EM	722	771	0
232-006065-EM	258	286	0
055-029613-EM	9	122	0
055-036488-EM	0	160	0
055-010911-EM	319	585	0
059-006552-EM	86	155	0
146-002932-EM	257	346	0
084-002156-EM	0	47	1
007-014713-EM	44	142	0
032-002281-EM	1050	1122	0
080-006513-EM	90	142	0
018-007422-EM	379	441	0
016-000869-EM	39	57	0
008-010693-EM	251	387	0
007-009158-EM	745	944	0
004-000458-EM	199	259	0
059-004732-EM	986	1280	0
076-000326-EM	467	527	0
049-003390-EM	159	262	0
080-009712-EM	32	50	0
203-001515-EM	526	743	0
014-000077-EM	2	167	0
020-003130-EM	2	125	0
071-000313-EM	381	457	0
063-018194-EM	39	97	0
055-022365-EM	78	146	0
152-001325-EM	1426	1455	0
053-003465-EM	1462	1550	0
008-006162-EM	218	315	0
059-000375-EM	886	1194	0
063-007373-EM	0	20	0
039-000081-EM	56	97	0
008-009136-EM	43	170	0
055-026453-EM	307	485	0
062-051709-EM	480	660	1
011-000568-EM	418	572	0
080-010310-EM	52	114	0
008-004256-EM	159	358	0
063-017536-EM	578	646	0
052-000942-EM	873	937	0
069-002558-EM	30	92	0
007-004734-EM	236	311	0
024-003597-EM	701	790	0
072-000221-EM	761	775	0
233-001552-EM	73	123	0
068-001067-EM	297	346	0
205-009905-EM	590	665	0
062-063881-EM	66	84	0
142-014232-EM	133	140	0
058-001976-EM	19	71	1
001-001121-EM	0	312	0
046-000290-EM	422	850	0
076-002170-EM	144	202	1
055-025663-EM	334	420	0
107-008423-EM	590	593	0
063-021266-EM	485	560	0
058-001976-EM	117	137	0
060-001639-EM	147	202	0
048-002882-EM	0	41	0
058-001897-EM	683	740	0
007-010541-EM	38	78	0
062-051681-EM	76	126	0
008-008539-EM	128	208	0
141-000988-EM	46	145	0
200-003185-EM	183	269	0
216-021637-EM	796	868	1
058-000371-EM	87	121	0
046-003074-EM	252	357	0
007-011428-EM	76	97	0
007-011518-EM	2628	2794	0
062-061728-EM	271	296	0
071-000293-EM	60	86	0
059-002069-EM	0	70	0
008-010041-EM	373	428	0
037-003705-EM	467	494	0
024-004833-EM	32	99	0
032-000555-EM	484	682	0
048-002882-EM	159	202	0
163-000911-EM	519	716	0
082-003468-EM	513	520	0
053-002451-EM	399	473	0
068-002316-EM	1318	1382	0
216-009894-EM	408	451	0
062-010165-EM	73	139	0
007-009803-EM	990	1017	0
057-012740-EM	442	551	0
055-026453-EM	493	607	0
055-029742-EM	59	97	0
011-004212-EM	94	128	0
055-003941-EM	133	212	0
053-001927-EM	748	834	1
055-030895-EM	678	730	0
022-000461-EM	126	215	0
062-014138-EM	109	139	0
016-004600-EM	96	244	1
080-000553-EM	59	167	0
062-064333-EM	27	48	0
024-003347-EM	451	479	0
059-006318-EM	16	52	0
046-003653-EM	1014	1024	0
046-000988-EM	272	318	0
084-007917-EM	41	109	0
008-001393-EM	287	305	0
084-005516-EM	299	399	0
055-016144-EM	2	87	1
055-033482-EM	291	425	0
037-002866-EM	353	466	0
018-003820-EM	41	163	1
161-012545-EM	82	385	0
055-019103-EM	103	155	0
057-005198-EM	421	495	0
057-016449-EM	148	237	0
007-007493-EM	191	258	0
142-007880-EM	367	422	0
049-003086-EM	388	424	1
008-014948-EM	12	51	1
219-005451-EM	406	413	0
062-063698-EM	151	207	0
084-008338-EM	768	1648	0
055-024814-EM	141	170	0
037-001412-EM	336	435	0
063-000961-EM	520	547	0
032-000667-EM	354	592	0
018-006268-EM	544	601	0
084-001014-EM	139	171	0
048-002914-EM	381	587	0
024-003979-EM	635	747	0
008-015151-EM	52	123	0
076-006355-EM	304	341	0
055-030979-EM	689	700	0
206-000877-EM	681	784	1
049-001792-EM	168	249	1
049-002393-EM	550	700	0
080-005506-EM	66	249	0
055-018358-EM	180	243	0
068-004204-EM	118	178	0
007-012450-EM	358	426	0
053-002569-EM	189	277	0
055-009806-EM	17	73	0
219-005560-EM	217	234	0
046-005809-EM	245	276	0
055-020555-EM	449	465	0
057-001799-EM	772	827	0
024-004925-EM	426	749	1
053-005534-EM	93	156	0
055-020555-EM	460	476	0
049-002144-EM	440	556	0
076-006272-EM	369	405	0
053-006905-EM	16	125	0
046-004247-EM	535	714	1
008-003277-EM	95	142	0
055-032526-EM	179	319	0
001-003527-EM	682	772	0
007-014055-EM	442	478	1
055-025831-EM	14	115	0
059-004258-EM	179	413	0
037-000525-EM	2	225	0
007-004071-EM	685	778	0
062-024846-EM	78	398	0
049-001478-EM	168	195	0
063-013506-EM	262	341	0
055-000794-EM	193	285	0
007-003294-EM	638	701	0
062-058511-EM	235	384	0
062-058623-EM	34	109	0
055-012706-EM	71	112	0
061-003079-EM	49	106	0
032-002094-EM	1132	1171	0
062-012037-EM	28	63	1
080-002117-EM	363	489	0
069-001257-EM	10222	10231	0
053-003820-EM	229	329	0
063-015047-EM	172	240	0
007-014023-EM	2705	2782	0
059-007153-EM	135	250	0
008-005765-EM	181	268	0
065-001212-EM	81	201	0
038-001824-EM	2	222	0
084-014442-EM	851	1041	0
055-027860-EM	101	217	0
051-000925-EM	562	666	0
080-005585-EM	119	251	1
076-001853-EM	428	494	0
057-001799-EM	432	721	0
007-012393-EM	203	303	0
015-002996-EM	0	4701	0
008-007275-EM	161	180	0
069-001045-EM	45	140	0
166-004314-EM	427	562	0
084-007713-EM	575	627	1
063-020611-EM	86	256	0
055-020093-EM	56	100	0
063-017578-EM	26	175	0
018-005330-EM	128	172	0
007-004607-EM	117	254	0
205-001194-EM	377	574	0
029-001648-EM	122	198	0
059-004094-EM	880	898	0
196-004036-EM	550	636	0
046-001550-EM	48	100	0
007-002241-EM	379	417	0
052-000021-EM	168	296	0
037-004763-EM	70	96	0
055-035458-EM	2	332	0
026-001332-EM	1112	1168	0
037-001143-EM	124	191	0
082-001060-EM	1053	1091	0
112-003560-EM	212	255	0
062-060158-EM	211	448	0
004-000295-EM	62	108	0
057-003889-EM	499	599	1
055-003359-EM	322	427	0
076-005172-EM	346	463	0
018-007717-EM	17	67	1
016-002602-EM	510	623	0
065-000694-EM	76	131	0
063-013353-EM	390	447	0
162-003023-EM	863	905	0
008-009872-EM	199	252	0
032-001863-EM	75	117	0
055-024846-EM	58	97	0
018-001542-EM	62	170	0
018-007422-EM	445	477	0
057-005372-EM	82	189	0
219-001183-EM	519	646	0
080-001465-EM	124	223	0
046-001593-EM	74	101	0
062-057735-EM	32	83	0
008-007940-EM	2	33	0
014-000895-EM	191	386	0
032-003661-EM	540	618	0
008-006146-EM	366	397	0
068-007767-EM	677	810	0
239-002472-EM	207	243	1
057-006255-EM	1348	1433	0
059-001586-EM	1391	1469	0
061-000868-EM	2	48	0
107-009651-EM	98	115	1
059-000004-EM	321	452	0
011-003092-EM	195	250	0
008-006664-EM	559	669	0
008-011841-EM	741	852	0
059-007315-EM	98	149	0
046-001328-EM	551	614	1
057-016091-EM	1323	1399	0
082-000337-EM	393	504	0
048-001709-EM	403	434	0
086-000404-EM	176	199	0
008-014556-EM	138	262	0
001-002852-EM	2	548	1
055-016593-EM	96	381	0
063-013825-EM	0	255	0
024-004527-EM	326	368	0
016-000916-EM	111	212	0
203-000506-EM	1474	1602	0
053-005609-EM	471	661	0
080-006633-EM	246	314	1
080-011310-EM	318	360	0
007-002612-EM	308	481	1
057-002873-EM	965	1024	0
080-008807-EM	332	375	0
080-001965-EM	173	304	0
068-000759-EM	652	760	0
051-004633-EM	2174	2477	0
008-004931-EM	2	138	0
016-005326-EM	110	199	0
018-003683-EM	2	221	0
055-032159-EM	189	324	0
063-009389-EM	230	259	0
037-004561-EM	31	149	0
046-003767-EM	276	583	0
012-001369-EM	154	195	0
055-032136-EM	133	215	0
055-018482-EM	0	7	0
061-001131-EM	107	129	0
076-004251-EM	1415	1483	0
031-001479-EM	57	119	0
076-006272-EM	294	377	1
162-003241-EM	508	546	0
024-004056-EM	491	592	0
084-007998-EM	160	171	0
008-001980-EM	165	181	0
055-032040-EM	101	191	0
004-001104-EM	305	476	0
134-000235-EM	1356	1477	0
057-011898-EM	383	424	0
057-011300-EM	17	57	0
055-018340-EM	75	161	0
055-010981-EM	760	833	0
057-005287-EM	616	713	0
059-007055-EM	39	115	0
053-000404-EM	29	70	0
060-001639-EM	53	135	0
008-010874-EM	60	74	0
053-002351-EM	282	341	0
084-005156-EM	48	72	0
055-022699-EM	0	268	0
046-000988-EM	51	215	0
037-002462-EM	138	203	0
216-008600-EM	602	613	0
057-011929-EM	420	465	0
178-013451-EM	248	287	0
004-001104-EM	317	477	0
016-005967-EM	60	102	0
052-000545-EM	133	248	0
056-001400-EM	70	123	0
084-000281-EM	1002	1222	0
055-006653-EM	331	341	0
084-007086-EM	85	305	0
135-003350-EM	425	472	1
142-016283-EM	416	828	0
018-007020-EM	2655	2776	0
014-001028-EM	2	106	0
055-014314-EM	36	86	1
055-021339-EM	95	108	0
107-011133-EM	143	260	0
060-004407-EM	6187	6270	0
063-012636-EM	228	300	0
032-003661-EM	38	102	0
015-003467-EM	317	401	0
062-063722-EM	128	261	1
007-004529-EM	204	255	0
016-005967-EM	178	205	0
062-059169-EM	107	177	0
053-000187-EM	389	505	0
024-007209-EM	353	372	0
076-002721-EM	267	303	0
065-001858-EM	79	191	0
063-014424-EM	488	519	0
055-037362-EM	204	337	0
055-031782-EM	552	627	0
105-001967-EM	195	206	0
040-000565-EM	655	847	0
007-008301-EM	63	139	0
059-004554-EM	894	1002	0
055-004686-EM	21	59	0
018-005633-EM	0	128	0
055-033482-EM	192	298	0
001-003714-EM	333	456	0
055-022852-EM	119	199	0
055-019586-EM	476	527	0
055-024902-EM	176	201	0
008-000387-EM	63	71	0
055-025254-EM	430	452	0
069-002678-EM	97	167	0
001-001745-EM	62	122	0
049-002232-EM	322	576	0
206-002592-EM	195	295	1
069-001694-EM	2	25	1
080-009526-EM	87	250	0
008-003001-EM	75	185	0
216-006662-EM	583	635	0
076-007489-EM	159	373	0
055-017651-EM	71	117	0
012-001217-EM	107	169	1
011-003245-EM	44	79	1
019-000499-EM	152	316	0
062-064239-EM	30	73	1
055-008671-EM	30	81	0
032-004311-EM	129	207	0
057-001825-EM	55	79	0
007-007533-EM	147	208	0
068-004513-EM	255	273	0
076-004251-EM	1324	1381	0
016-000916-EM	213	279	0
011-005162-EM	270	310	0
076-005105-EM	671	736	0
037-005690-EM	780	875	0
025-000013-EM	216	402	0
057-009298-EM	427	447	0
032-000613-EM	472	518	1
053-003890-EM	933	986	0
008-006349-EM	22	55	0
032-000667-EM	602	680	0
051-006843-EM	191	255	0
053-004687-EM	529	645	0
057-005241-EM	45	113	0
062-058623-EM	39	114	0
055-030980-EM	2	176	0
032-000326-EM	172	262	0
080-002867-EM	279	394	0
032-001340-EM	205	810	0
137-002765-EM	1036	1075	0
017-000523-EM	124	187	0
024-002844-EM	502	568	0
062-061902-EM	67	166	0
046-000490-EM	59	154	0
024-002101-EM	166	213	0
068-002727-EM	204	319	0
008-006075-EM	77	215	0
068-001067-EM	196	243	1
046-006000-EM	203	278	0
057-014230-EM	1495	2160	0
029-000728-EM	400	416	1
024-005498-EM	101	214	0
082-000611-EM	140	284	0
019-000278-EM	1772	1842	0
007-001768-EM	229	271	0
051-000056-EM	380	437	0
062-015442-EM	185	217	1
053-007414-EM	348	482	0
007-011518-EM	2260	2477	0
055-007756-EM	257	351	0
008-001585-EM	521	542	0
063-007807-EM	630	656	0
004-000590-EM	29	71	0
068-004399-EM	174	218	0
032-002010-EM	535	607	0
053-007088-EM	151	211	0
055-029687-EM	198	232	0
055-030231-EM	78	201	0
235-027670-EM	221	303	0
080-000504-EM	454	558	0
080-005749-EM	87	267	1
008-005099-EM	66	116	0
235-032740-EM	540	608	0
055-006048-EM	48	67	0
059-005212-EM	281	659	0
059-005278-EM	1308	1421	0
018-003820-EM	490	599	0
062-063374-EM	59	124	0
069-001917-EM	4253	4275	1
062-064446-EM	178	208	1
057-015290-EM	68	139	1
008-001108-EM	961	1041	0
049-003390-EM	185	288	0
068-002727-EM	93	200	0
069-002715-EM	107	206	0
053-004622-EM	25	42	1
007-001178-EM	71	131	0
063-010384-EM	810	859	0
063-010518-EM	501	531	0
055-037529-EM	297	359	0
011-003328-EM	58	134	0
008-005032-EM	383	493	1
049-000499-EM	263	411	0
062-023894-EM	78	391	0
055-037141-EM	15	55	0
055-025149-EM	0	157	0
136-000114-EM	741	854	1
049-000499-EM	71	259	0
053-002527-EM	457	474	0
014-001200-EM	246	289	0
055-025176-EM	112	141	1
049-003307-EM	205	310	0
008-014837-EM	231	497	1
052-000383-EM	43	52	0
011-004676-EM	69	94	0
031-001475-EM	2	89	0
146-002936-EM	732	792	0
051-006737-EM	41	115	1
057-002776-EM	163	203	0
055-020420-EM	237	408	0
057-011929-EM	426	471	0
053-001794-EM	0	15	1
018-001991-EM	1109	1320	0
055-020406-EM	143	162	0
007-003178-EM	131	323	0
008-012435-EM	36	151	0
068-004513-EM	204	265	0
080-000912-EM	45	357	1
055-027307-EM	260	359	0
007-008810-EM	2	23	0
018-006437-EM	912	1196	0
038-001052-EM	349	527	0
008-005352-EM	259	297	1
057-001034-EM	202	330	0
015-001559-EM	98	127	0
031-000936-EM	186	335	0
048-001447-EM	2	90	0
048-002882-EM	84	158	0
057-015083-EM	236	303	1
216-005671-EM	434	449	0
051-001062-EM	762	836	0
057-011912-EM	153	331	0
055-026738-EM	82	203	0
203-000522-EM	724	788	0
062-064333-EM	1020	1064	1
038-000810-EM	583	637	0
080-002784-EM	763	831	0
062-063722-EM	453	509	0
076-005172-EM	301	345	1
008-009996-EM	46	99	0
055-031484-EM	77	118	0
057-005287-EM	114	285	0
180-000244-EM	1823	1966	0
053-001012-EM	50	79	0
039-000162-EM	101	248	0
080-006687-EM	357	514	0
055-017049-EM	65	135	0
062-051709-EM	467	476	0
032-002465-EM	212	242	0
157-004761-EM	471	513	0
216-005601-EM	143	191	0
012-000172-EM	229	416	0
001-001121-EM	2	310	0
018-005330-EM	176	202	0
055-033154-EM	341	391	0
024-002959-EM	209	530	1
025-000013-EM	1292	1425	0
012-001986-EM	292	468	0
011-001160-EM	732	746	0
055-028791-EM	0	52	0
059-004746-EM	4028	4108	1
081-000016-EM	896	1249	0
055-027963-EM	63	129	0
008-003219-EM	17	115	1
037-005952-EM	22	160	0
063-017536-EM	664	928	0
011-000655-EM	14	58	0
049-003558-EM	457	580	1
057-008017-EM	313	464	0
053-007426-EM	128	156	1
015-002658-EM	155	201	0
055-027564-EM	85	281	0
030-000053-EM	941	1063	1
004-000632-EM	1060	1216	0
007-014972-EM	10	103	0
099-000092-EM	540	547	1
031-000063-EM	149	240	0
016-001602-EM	58	91	0
115-001805-EM	575	668	1
063-016306-EM	137	259	0
057-004830-EM	75	143	0
069-002014-EM	136	152	0
080-008326-EM	353	387	0
063-001662-EM	416	459	0
080-003237-EM	29	44	0
038-000974-EM	130	388	0
032-002243-EM	559	631	0
055-035682-EM	73	124	0
034-000181-EM	845	852	0
055-034996-EM	85	142	0
059-001155-EM	3	41	0
235-022532-EM	163	237	0
059-000375-EM	0	96	0
189-005168-EM	596	693	1
012-000046-EM	11	29	0
008-016764-EM	16	81	0
008-008143-EM	14	26	0
055-025228-EM	576	839	0
046-002163-EM	0	123	0
057-007645-EM	102	201	0
055-028687-EM	390	483	0
055-026413-EM	286	310	0
080-005864-EM	2	116	0
049-000507-EM	712	1064	0
108-001601-EM	229	367	0
057-009821-EM	261	320	0
076-001853-EM	71	161	0
037-006005-EM	250	361	0
055-035913-EM	40	127	0
018-007412-EM	20	40	1
051-000799-EM	233	292	0
055-018704-EM	207	239	0
053-000837-EM	156	177	0
008-000387-EM	74	82	0
057-014710-EM	84	150	0
057-016290-EM	576	769	1
014-001127-EM	1378	1415	0
053-000440-EM	339	442	1
061-000753-EM	73	108	0
001-001768-EM	566	656	0
008-002276-EM	123	568	0
014-000484-EM	773	795	0
057-005895-EM	802	866	0
076-004826-EM	449	494	0
068-004162-EM	292	452	0
055-036703-EM	209	243	0
060-001639-EM	206	274	0
055-007472-EM	326	365	0
062-059166-EM	487	569	0
061-000753-EM	109	176	0
046-005586-EM	337	407	0
008-003483-EM	542	611	0
024-008458-EM	30	190	0
037-005925-EM	102	214	0
018-002634-EM	329	405	0
107-003470-EM	242	402	0
057-005194-EM	630	844	0
008-005765-EM	68	177	0
107-007897-EM	1757	1868	0
057-013144-EM	234	293	0
163-003902-EM	629	649	1
166-003881-EM	248	327	1
062-057219-EM	0	49	0
055-033462-EM	170	187	0
065-000348-EM	519	662	0
029-001886-EM	541	667	0
244-000247-EM	128	207	1
063-000961-EM	639	705	0
080-007355-EM	387	525	0
007-001053-EM	39	51	1
033-000434-EM	195	255	0
063-016766-EM	202	271	0
163-009339-EM	534	568	0
071-000952-EM	812	833	0
016-003385-EM	388	408	0
076-005172-EM	223	300	0
055-024405-EM	2	265	0
007-011107-EM	1034	1121	0
063-012663-EM	733	833	0
008-001767-EM	221	476	0
051-005576-EM	285	396	0
055-027595-EM	162	245	0
084-011865-EM	275	456	0
062-061847-EM	26	64	1
038-000722-EM	261	451	0
063-012244-EM	158	191	0
024-006657-EM	258	462	0
049-002232-EM	266	321	0
062-063265-EM	138	174	0
055-030289-EM	187	334	0
080-010030-EM	85	242	1
055-021971-EM	63	87	1
049-002890-EM	136	279	0
065-000720-EM	992	1112	0
008-014071-EM	291	438	0
063-017536-EM	647	911	0
055-014500-EM	294	362	0
058-002581-EM	333	496	0
068-007410-EM	41	73	0
016-000047-EM	791	825	0
008-003838-EM	339	420	0
018-002304-EM	174	241	0
008-003953-EM	11	49	0
196-002702-EM	455	563	0
052-000690-EM	197	224	1
055-018338-EM	317	682	0
062-015370-EM	155	207	0
057-016088-EM	336	403	0
038-001961-EM	338	394	0
065-000694-EM	132	269	0
051-004395-EM	63	143	0
055-008822-EM	227	351	0
011-001482-EM	26	69	1
053-004749-EM	1490	1551	0
068-005052-EM	27	100	0
051-001112-EM	15	36	0
055-013576-EM	34	70	0
056-002109-EM	132	265	0
011-005162-EM	143	159	0
053-005046-EM	205	245	1
056-000062-EM	101	165	0
062-058511-EM	164	246	0
015-001512-EM	15	88	0
084-001788-EM	0	403	0
055-021339-EM	91	104	0
055-018130-EM	160	246	0
024-005158-EM	0	119	0
037-001412-EM	348	444	0
039-000040-EM	2	108	0
015-000578-EM	155	212	1
076-003364-EM	67	144	0
026-000061-EM	1601	1833	0
059-000004-EM	652	693	0
057-007972-EM	396	411	0
055-035892-EM	194	277	0
055-024902-EM	133	164	0
008-008224-EM	37	136	1
018-007354-EM	2	92	0
084-002627-EM	591	657	0
057-004057-EM	640	678	0
008-001694-EM	210	223	1
053-004385-EM	53	106	0
029-001722-EM	151	266	0
046-003767-EM	179	283	0
069-002678-EM	92	162	0
051-004633-EM	2045	2170	0
055-018547-EM	431	536	0
051-001259-EM	145	237	0
001-000538-EM	150	312	0
099-000092-EM	551	605	1
055-019711-EM	300	355	1
204-001166-EM	340	459	0
046-004475-EM	285	301	0
055-021454-EM	34	81	1
216-006408-EM	1987	2019	0
057-016290-EM	591	731	1
055-033154-EM	324	374	0
008-006336-EM	76	232	0
051-002004-EM	475	559	0
082-000489-EM	134	175	0
024-007209-EM	313	352	0
057-010794-EM	328	359	0
084-004657-EM	2124	2156	0
014-000484-EM	660	682	0
055-022827-EM	1112	1177	1
080-002518-EM	27	61	0
052-000112-EM	1415	1443	0
055-027700-EM	1943	1980	0
057-001913-EM	2	362	0
055-021913-EM	122	276	0
055-006445-EM	2	210	0
007-002847-EM	48	142	0
059-007002-EM	85	156	0
055-019235-EM	53	481	1
065-001391-EM	137	152	0
014-001200-EM	433	472	0
046-003083-EM	94	220	0
069-001994-EM	75	100	1
008-012768-EM	870	931	0
038-000827-EM	298	422	0
058-001571-EM	265	356	0
173-018013-EM	877	899	0
082-001092-EM	692	720	0
008-011093-EM	370	409	0
062-061756-EM	25	69	1
062-022505-EM	0	192	0
057-014822-EM	540	1079	0
161-002560-EM	90	165	0
055-024902-EM	165	190	0
057-011163-EM	381	426	0
055-016957-EM	730	924	0
022-003230-EM	904	996	1
045-001629-EM	42	108	1
055-025914-EM	322	363	0
134-000609-EM	192	249	0
057-012713-EM	363	433	0
007-012859-EM	38	76	0
053-006723-EM	187	307	0
055-012465-EM	125	204	0
057-002935-EM	533	894	0
024-008213-EM	30	56	0
049-000490-EM	297	349	1
049-000511-EM	540	660	0
059-007127-EM	284	395	0
062-063374-EM	193	253	0
007-012109-EM	28	864	0
080-006865-EM	29	154	0
069-000963-EM	186	249	0
055-026163-EM	192	259	0
062-054966-EM	351	467	0
024-001365-EM	276	778	0
032-002432-EM	2	170	1
052-000112-EM	407	731	0
007-009418-EM	298	490	0
001-003639-EM	152	218	0
051-006756-EM	279	1144	0
018-003399-EM	131	246	0
049-003607-EM	701	948	0
055-014500-EM	376	478	1
049-002232-EM	173	265	0
046-001900-EM	138	227	0
007-008301-EM	18	59	0
058-002478-EM	123	187	0
060-005231-EM	82	125	0
057-001825-EM	44	68	0
011-002417-EM	0	109	0
076-001199-EM	116	193	1
055-022827-EM	199	257	0
055-032239-EM	78	160	0
084-007998-EM	168	179	0
011-000813-EM	311	326	1
008-006500-EM	359	536	0
060-004753-EM	3600	3642	0
015-002009-EM	64	79	0
062-013497-EM	729	784	0
080-002867-EM	398	497	1
063-001622-EM	20	102	0
069-000720-EM	238	263	1
004-000458-EM	268	379	0
055-016438-EM	183	231	0
062-062103-EM	2	100	0
206-004044-EM	729	845	0
007-009065-EM	75	137	0
